id,is_humor,humor_rating,humor_mechanism,humor_target
tweet32247,0,0.0,wordplay,self-deprecating
tweet32248,0,0.0,unmasking,family/relationships
tweet32249,1,0.0,stereotype,body shaming
tweet32250,1,0.0,wordplay,professions
tweet32251,0,0.0,reference,professions
tweet32252,0,0.0,stereotype,self-deprecating
tweet32253,1,0.0,reference,self-deprecating
tweet32254,1,0.0,wordplay,self-deprecating
tweet32255,1,0.0,stereotype,professions
tweet32256,0,0.0,irony,professions
tweet32257,0,0.0,absurd,substance use
tweet32258,1,0.0,reference,self-deprecating
tweet32259,1,0.0,insults,women
tweet32260,0,0.0,reference,self-deprecating
tweet32261,0,0.0,reference,self-deprecating
tweet32262,0,0.0,analogy,self-deprecating
tweet32263,0,0.0,reference,self-deprecating
tweet32264,0,0.0,absurd,professions
tweet32265,1,0.0,stereotype,self-deprecating
tweet32266,0,0.0,absurd,technology
tweet32267,0,0.0,parody,self-deprecating
tweet32268,0,0.0,absurd,self-deprecating
tweet32269,0,0.0,absurd,self-deprecating
tweet32270,0,0.0,irony,self-deprecating
tweet32271,0,0.0,reference,self-deprecating
tweet32272,0,0.0,exaggeration,self-deprecating
tweet32273,1,0.0,reference,professions
tweet32274,0,0.0,absurd,self-deprecating
tweet32275,0,0.0,reference,self-deprecating
tweet32276,0,0.0,wordplay,professions
tweet32277,0,0.0,reference,technology
tweet32278,0,0.0,absurd,self-deprecating
tweet32279,0,0.0,irony,technology
tweet32280,0,0.0,absurd,self-deprecating
tweet32281,0,0.0,wordplay,professions
tweet32282,0,0.0,wordplay,body shaming
tweet32283,0,0.0,absurd,substance use
tweet32284,0,0.0,reference,self-deprecating
tweet32285,0,0.0,wordplay,self-deprecating
tweet32286,0,0.0,wordplay,professions
tweet32287,0,0.0,absurd,professions
tweet32288,1,0.0,wordplay,family/relationships
tweet32289,0,0.0,reference,professions
tweet32290,0,0.0,analogy,self-deprecating
tweet32291,1,0.0,irony,body shaming
tweet32292,0,0.0,reference,body shaming
tweet32293,0,0.0,irony,self-deprecating
tweet32294,0,0.0,wordplay,age
tweet32295,0,0.0,absurd,professions
tweet32296,1,0.0,reference,age
tweet32297,0,0.0,exaggeration,men
tweet32298,1,0.0,parody,body shaming
tweet32299,0,0.0,parody,self-deprecating
tweet32300,0,0.0,reference,family/relationships
tweet32301,0,0.0,absurd,self-deprecating
tweet32302,1,0.0,exaggeration,professions
tweet32303,1,0.0,absurd,family/relationships
tweet32304,0,0.0,reference,self-deprecating
tweet32305,1,0.0,absurd,professions
tweet32306,0,0.0,reference,self-deprecating
tweet32307,1,0.0,stereotype,professions
tweet32308,0,0.0,absurd,self-deprecating
tweet32309,0,0.0,reference,self-deprecating
tweet32310,0,0.0,exaggeration,self-deprecating
tweet32311,1,0.0,irony,professions
tweet32312,0,0.0,absurd,substance use
tweet32313,0,0.0,unmasking,body shaming
tweet32314,1,0.0,irony,self-deprecating
tweet32315,0,0.0,absurd,self-deprecating
tweet32316,0,0.0,reference,self-deprecating
tweet32317,0,0.0,unmasking,lgbt
tweet32318,0,0.0,reference,professions
tweet32319,1,0.0,exaggeration,women
tweet32320,0,0.0,embarrassment,professions
tweet32321,1,0.0,stereotype,women
tweet32322,1,0.0,analogy,self-deprecating
tweet32323,1,0.0,absurd,professions
tweet32324,1,0.0,exaggeration,professions
tweet32325,0,0.0,absurd,professions
tweet32326,0,0.0,reference,professions
tweet32327,1,0.0,stereotype,family/relationships
tweet32328,1,0.0,absurd,self-deprecating
tweet32329,0,0.0,absurd,ethnicity/origin
tweet32330,0,0.0,reference,self-deprecating
tweet32331,1,0.0,unmasking,women
tweet32332,0,0.0,parody,technology
tweet32333,0,0.0,embarrassment,body shaming
tweet32334,0,0.0,absurd,social status
tweet32335,0,0.0,absurd,self-deprecating
tweet32336,0,0.0,wordplay,body shaming
tweet32337,1,0.0,unmasking,substance use
tweet32338,0,0.0,exaggeration,body shaming
tweet32339,0,0.0,reference,self-deprecating
tweet32340,0,0.0,exaggeration,self-deprecating
tweet32341,0,0.0,reference,self-deprecating
tweet32342,1,0.0,irony,professions
tweet32343,0,0.0,wordplay,self-deprecating
tweet32344,0,0.0,exaggeration,body shaming
tweet32345,0,0.0,absurd,self-deprecating
tweet32346,1,0.0,stereotype,women
tweet32347,1,0.0,absurd,self-deprecating
tweet32348,0,0.0,absurd,professions
tweet32349,1,0.0,reference,women
tweet32350,0,0.0,reference,self-deprecating
tweet32351,0,0.0,exaggeration,body shaming
tweet32352,1,0.0,analogy,women
tweet32353,1,0.0,irony,professions
tweet32354,0,0.0,reference,professions
tweet32355,0,0.0,reference,self-deprecating
tweet32356,0,0.0,reference,self-deprecating
tweet32357,0,0.0,parody,professions
tweet32358,0,0.0,reference,self-deprecating
tweet32359,0,0.0,reference,family/relationships
tweet32360,0,0.0,embarrassment,self-deprecating
tweet32361,1,0.0,parody,professions
tweet32362,0,0.0,reference,technology
tweet32363,0,0.0,irony,self-deprecating
tweet32364,0,0.0,absurd,self-deprecating
tweet32365,0,0.0,reference,self-deprecating
tweet32366,0,0.0,reference,self-deprecating
tweet32367,0,0.0,absurd,self-deprecating
tweet32368,0,0.0,unmasking,self-deprecating
tweet32369,0,0.0,absurd,self-deprecating
tweet32370,1,0.0,reference,self-deprecating
tweet32371,0,0.0,absurd,self-deprecating
tweet32372,0,0.0,reference,self-deprecating
tweet32373,0,0.0,stereotype,ethnicity/origin
tweet32374,0,0.0,absurd,self-deprecating
tweet32375,0,0.0,reference,self-deprecating
tweet32376,0,0.0,reference,self-deprecating
tweet32377,1,0.0,insults,professions
tweet32378,0,0.0,wordplay,professions
tweet32379,0,0.0,reference,self-deprecating
tweet32380,1,0.0,reference,age
tweet32381,0,0.0,irony,self-deprecating
tweet32382,1,0.0,wordplay,professions
tweet32383,0,0.0,misunderstanding,lgbt
tweet32384,0,0.0,reference,self-deprecating
tweet32385,1,0.0,absurd,self-deprecating
tweet32386,1,0.0,parody,professions
tweet32387,0,0.0,irony,social status
tweet32388,0,0.0,irony,professions
tweet32389,0,0.0,exaggeration,self-deprecating
tweet32390,1,0.0,embarrassment,professions
tweet32391,1,0.0,reference,professions
tweet32392,1,0.0,wordplay,family/relationships
tweet32393,0,0.0,absurd,professions
tweet32394,0,0.0,reference,self-deprecating
tweet32395,1,0.0,absurd,health
tweet32396,0,0.0,wordplay,professions
tweet32397,0,0.0,irony,self-deprecating
tweet32398,1,0.0,irony,lgbt
tweet32399,1,0.0,exaggeration,professions
tweet32400,1,0.0,analogy,professions
tweet32401,1,0.0,absurd,professions
tweet32402,0,0.0,reference,self-deprecating
tweet32403,1,0.0,wordplay,family/relationships
tweet32404,1,0.0,unmasking,body shaming
tweet32405,1,0.0,embarrassment,body shaming
tweet32406,0,0.0,reference,professions
tweet32407,0,0.0,reference,self-deprecating
tweet32408,0,0.0,absurd,age
tweet32409,0,0.0,absurd,self-deprecating
tweet32410,0,0.0,absurd,self-deprecating
tweet32411,0,0.0,absurd,substance use
tweet32412,0,0.0,absurd,health
tweet32413,0,0.0,reference,professions
tweet32414,0,0.0,parody,self-deprecating
tweet32415,0,0.0,absurd,self-deprecating
tweet32416,0,0.0,reference,self-deprecating
tweet32417,0,0.0,reference,substance use
tweet32418,1,0.0,wordplay,professions
tweet32419,1,0.0,unmasking,age
tweet32420,0,0.0,irony,self-deprecating
tweet32421,0,0.0,exaggeration,body shaming
tweet32422,1,0.0,wordplay,professions
tweet32423,1,0.0,unmasking,age
tweet32424,1,0.0,absurd,age
tweet32425,1,0.0,absurd,substance use
tweet32426,0,0.0,irony,women
tweet32427,0,0.0,reference,self-deprecating
tweet32428,0,0.0,absurd,self-deprecating
tweet32429,1,0.0,irony,self-deprecating
tweet32430,0,0.0,reference,body shaming
tweet32431,0,0.0,parody,self-deprecating
tweet32432,0,0.0,parody,age
tweet32433,1,0.0,absurd,health
tweet32434,0,0.0,irony,self-deprecating
tweet32435,1,0.0,wordplay,body shaming
tweet32436,1,0.0,irony,technology
tweet32437,1,0.0,absurd,family/relationships
tweet32438,1,0.0,wordplay,health
tweet32439,1,0.0,analogy,women
tweet32440,0,0.0,absurd,self-deprecating
tweet32441,0,0.0,wordplay,self-deprecating
tweet32442,0,0.0,wordplay,professions
tweet32443,0,0.0,reference,professions
tweet32444,0,0.0,analogy,self-deprecating
tweet32445,0,0.0,absurd,lgbt
tweet32446,0,0.0,absurd,substance use
tweet32447,0,0.0,absurd,self-deprecating
tweet32448,0,0.0,reference,technology
tweet32449,0,0.0,parody,technology
tweet32450,1,0.0,unmasking,age
tweet32451,1,0.0,absurd,self-deprecating
tweet32452,1,0.0,irony,professions
tweet32453,1,0.0,absurd,professions
tweet32454,1,0.0,absurd,self-deprecating
tweet32455,1,0.0,irony,age
tweet32456,1,0.0,stereotype,professions
tweet32457,0,0.0,parody,self-deprecating
tweet32458,0,0.0,absurd,self-deprecating
tweet32459,0,0.0,parody,self-deprecating
tweet32460,0,0.0,reference,self-deprecating
tweet32461,0,0.0,exaggeration,self-deprecating
tweet32462,0,0.0,wordplay,family/relationships
tweet32463,1,0.0,reference,professions
tweet32464,0,0.0,parody,self-deprecating
tweet32465,0,0.0,absurd,self-deprecating
tweet32466,1,0.0,reference,professions
tweet32467,0,0.0,absurd,self-deprecating
tweet32468,0,0.0,absurd,self-deprecating
tweet32469,0,0.0,reference,professions
tweet32470,0,0.0,parody,professions
tweet32471,0,0.0,absurd,professions
tweet32472,1,0.0,misunderstanding,professions
tweet32473,1,0.0,absurd,self-deprecating
tweet32474,1,0.0,unmasking,body shaming
tweet32475,0,0.0,parody,professions
tweet32476,0,0.0,irony,self-deprecating
tweet32477,1,0.0,absurd,professions
tweet32478,1,0.0,unmasking,self-deprecating
tweet32479,0,0.0,absurd,professions
tweet32480,0,0.0,exaggeration,women
tweet32481,1,0.0,wordplay,body shaming
tweet32482,0,0.0,reference,self-deprecating
tweet32483,0,0.0,reference,substance use
tweet32484,1,0.0,analogy,men
tweet32485,0,0.0,absurd,self-deprecating
tweet32486,0,0.0,exaggeration,self-deprecating
tweet32487,0,0.0,irony,health
tweet32488,0,0.0,reference,self-deprecating
tweet32489,0,0.0,absurd,self-deprecating
tweet32490,1,0.0,irony,family/relationships
tweet32491,0,0.0,parody,self-deprecating
tweet32492,0,0.0,reference,self-deprecating
tweet32493,0,0.0,wordplay,self-deprecating
tweet32494,0,0.0,unmasking,self-deprecating
tweet32495,0,0.0,wordplay,professions
tweet32496,0,0.0,reference,self-deprecating
tweet32497,0,0.0,irony,self-deprecating
tweet32498,1,0.0,stereotype,body shaming
tweet32499,1,0.0,misunderstanding,age
tweet32500,1,0.0,wordplay,family/relationships
tweet32501,1,0.0,parody,professions
tweet32502,0,0.0,absurd,professions
tweet32503,0,0.0,wordplay,professions
tweet32504,0,0.0,absurd,self-deprecating
tweet32505,0,0.0,parody,self-deprecating
tweet32506,0,0.0,reference,self-deprecating
tweet32507,1,0.0,parody,body shaming
tweet32508,0,0.0,embarrassment,women
tweet32509,0,0.0,absurd,self-deprecating
tweet32510,0,0.0,analogy,self-deprecating
tweet32511,1,0.0,wordplay,professions
tweet32512,0,0.0,analogy,self-deprecating
tweet32513,0,0.0,reference,professions
tweet32514,0,0.0,unmasking,self-deprecating
tweet32515,1,0.0,unmasking,family/relationships
tweet32516,0,0.0,absurd,professions
tweet32517,1,0.0,stereotype,women
tweet32518,0,0.0,absurd,social status
tweet32519,0,0.0,absurd,professions
tweet32520,0,0.0,absurd,self-deprecating
tweet32521,1,0.0,reference,social status
tweet32522,0,0.0,absurd,self-deprecating
tweet32523,1,0.0,irony,professions
tweet32524,0,0.0,reference,self-deprecating
tweet32525,0,0.0,exaggeration,professions
tweet32526,1,0.0,irony,body shaming
tweet32527,1,0.0,absurd,lgbt
tweet32528,1,0.0,reference,women
tweet32529,0,0.0,reference,self-deprecating
tweet32530,1,0.0,absurd,ethnicity/origin
tweet32531,0,0.0,absurd,self-deprecating
tweet32532,0,0.0,parody,age
tweet32533,1,0.0,irony,self-deprecating
tweet32534,0,0.0,reference,self-deprecating
tweet32535,1,0.0,irony,self-deprecating
tweet32536,0,0.0,absurd,self-deprecating
tweet32537,0,0.0,absurd,professions
tweet32538,0,0.0,irony,self-deprecating
tweet32539,0,0.0,absurd,professions
tweet32540,1,0.0,misunderstanding,women
tweet32541,1,0.0,misunderstanding,women
tweet32542,0,0.0,absurd,self-deprecating
tweet32543,0,0.0,reference,professions
tweet32544,0,0.0,parody,self-deprecating
tweet32545,0,0.0,absurd,self-deprecating
tweet32546,1,0.0,misunderstanding,women
tweet32547,0,0.0,irony,self-deprecating
tweet32548,0,0.0,reference,professions
tweet32549,1,0.0,absurd,self-deprecating
tweet32550,0,0.0,reference,self-deprecating
tweet32551,0,0.0,exaggeration,self-deprecating
tweet32552,0,0.0,reference,social status
tweet32553,1,0.0,stereotype,professions
tweet32554,0,0.0,parody,self-deprecating
tweet32555,0,0.0,reference,technology
tweet32556,1,0.0,unmasking,substance use
tweet32557,1,0.0,stereotype,family/relationships
tweet32558,0,0.0,analogy,professions
tweet32559,1,0.0,reference,substance use
tweet32560,0,0.0,wordplay,age
tweet32561,0,0.0,reference,religion
tweet32562,0,0.0,irony,self-deprecating
tweet32563,0,0.0,absurd,self-deprecating
tweet32564,1,0.0,wordplay,family/relationships
tweet32565,0,0.0,parody,age
tweet32566,0,0.0,absurd,self-deprecating
tweet32567,0,0.0,reference,self-deprecating
tweet32568,0,0.0,reference,self-deprecating
tweet32569,0,0.0,irony,family/relationships
tweet32570,0,0.0,parody,self-deprecating
tweet32571,0,0.0,stereotype,technology
tweet32572,0,0.0,reference,self-deprecating
tweet32573,1,0.0,wordplay,professions
tweet32574,0,0.0,parody,professions
tweet32575,1,0.0,analogy,body shaming
tweet32576,0,0.0,absurd,self-deprecating
tweet32577,0,0.0,parody,self-deprecating
tweet32578,1,0.0,wordplay,professions
tweet32579,0,0.0,irony,self-deprecating
tweet32580,0,0.0,absurd,self-deprecating
tweet32581,0,0.0,misunderstanding,women
tweet32582,0,0.0,absurd,professions
tweet32583,1,0.0,unmasking,lgbt
tweet32584,0,0.0,absurd,body shaming
tweet32585,0,0.0,absurd,self-deprecating
tweet32586,1,0.0,misunderstanding,women
tweet32587,0,0.0,reference,social status
tweet32588,0,0.0,wordplay,self-deprecating
tweet32589,1,0.0,embarrassment,family/relationships
tweet32590,0,0.0,reference,religion
tweet32591,0,0.0,reference,self-deprecating
tweet32592,0,0.0,irony,self-deprecating
tweet32593,0,0.0,absurd,self-deprecating
tweet32594,0,0.0,parody,professions
tweet32595,0,0.0,absurd,self-deprecating
tweet32596,0,0.0,absurd,self-deprecating
tweet32597,1,0.0,misunderstanding,health
tweet32598,1,0.0,irony,social status
tweet32599,0,0.0,reference,professions
tweet32600,1,0.0,parody,body shaming
tweet32601,0,0.0,reference,professions
tweet32602,1,0.0,embarrassment,professions
tweet32603,1,0.0,absurd,technology
tweet32604,0,0.0,absurd,self-deprecating
tweet32605,1,0.0,reference,body shaming
tweet32606,1,0.0,insults,age
tweet32607,1,0.0,wordplay,body shaming
tweet32608,0,0.0,absurd,professions
tweet32609,0,0.0,absurd,self-deprecating
tweet32610,0,0.0,parody,self-deprecating
tweet32611,0,0.0,absurd,self-deprecating
tweet32612,0,0.0,absurd,professions
tweet32613,0,0.0,absurd,self-deprecating
tweet32614,0,0.0,reference,self-deprecating
tweet32615,0,0.0,absurd,professions
tweet32616,1,0.0,misunderstanding,professions
tweet32617,0,0.0,absurd,self-deprecating
tweet32618,0,0.0,unmasking,substance use
tweet32619,1,0.0,absurd,body shaming
tweet32620,0,0.0,irony,self-deprecating
tweet32621,1,0.0,parody,family/relationships
tweet32622,0,0.0,irony,self-deprecating
tweet32623,0,0.0,irony,women
tweet32624,0,0.0,absurd,substance use
tweet32625,0,0.0,wordplay,body shaming
tweet32626,0,0.0,reference,substance use
tweet32627,0,0.0,absurd,self-deprecating
tweet32628,1,0.0,absurd,age
tweet32629,0,0.0,reference,technology
tweet32630,1,0.0,insults,body shaming
tweet32631,1,0.0,irony,age
tweet32632,0,0.0,parody,professions
tweet32633,0,0.0,absurd,health
tweet32634,1,0.0,reference,self-deprecating
tweet32635,1,0.0,wordplay,body shaming
tweet32636,0,0.0,exaggeration,self-deprecating
tweet32637,1,0.0,wordplay,family/relationships
tweet32638,0,0.0,absurd,self-deprecating
tweet32639,0,0.0,absurd,substance use
tweet32640,1,0.0,wordplay,professions
tweet32641,0,0.0,irony,self-deprecating
tweet32642,0,0.0,irony,age
tweet32643,1,0.0,absurd,professions
tweet32644,0,0.0,stereotype,men
tweet32645,0,0.0,absurd,self-deprecating
tweet32646,1,0.0,exaggeration,age
tweet32647,1,0.0,absurd,age
tweet32648,1,0.0,wordplay,professions
tweet32649,0,0.0,absurd,professions
tweet32650,1,0.0,misunderstanding,age
tweet32651,1,0.0,embarrassment,family/relationships
tweet32652,0,0.0,wordplay,lgbt
tweet32653,0,0.0,reference,professions
tweet32654,1,0.0,irony,self-deprecating
tweet32655,0,0.0,reference,professions
tweet32656,0,0.0,reference,self-deprecating
tweet32657,1,0.0,absurd,religion
tweet32658,1,0.0,absurd,age
tweet32659,0,0.0,reference,professions
tweet32660,0,0.0,reference,self-deprecating
tweet32661,1,0.0,exaggeration,self-deprecating
tweet32662,1,0.0,misunderstanding,professions
tweet32663,0,0.0,exaggeration,self-deprecating
tweet32664,1,0.0,wordplay,body shaming
tweet32665,1,0.0,absurd,substance use
tweet32666,1,0.0,absurd,self-deprecating
tweet32667,0,0.0,absurd,self-deprecating
tweet32668,0,0.0,parody,professions
tweet32669,1,0.0,stereotype,body shaming
tweet32670,1,0.0,irony,women
tweet32671,1,0.0,analogy,self-deprecating
tweet32672,1,0.0,wordplay,lgbt
tweet32673,1,0.0,irony,technology
tweet32674,0,0.0,absurd,body shaming
tweet32675,1,0.0,absurd,substance use
tweet32676,1,0.0,wordplay,lgbt
tweet32677,0,0.0,absurd,professions
tweet32678,0,0.0,absurd,self-deprecating
tweet32679,0,0.0,reference,self-deprecating
tweet32680,0,0.0,exaggeration,professions
tweet32681,0,0.0,parody,self-deprecating
tweet32682,1,0.0,stereotype,age
tweet32683,0,0.0,reference,professions
tweet32684,0,0.0,analogy,professions
tweet32685,0,0.0,insults,professions
tweet32686,0,0.0,parody,self-deprecating
tweet32687,0,0.0,wordplay,health
tweet32688,0,0.0,absurd,self-deprecating
tweet32689,0,0.0,irony,self-deprecating
tweet32690,1,0.0,wordplay,self-deprecating
tweet32691,0,0.0,absurd,self-deprecating
tweet32692,1,0.0,reference,self-deprecating
tweet32693,0,0.0,reference,professions
tweet32694,1,0.0,absurd,health
tweet32695,0,0.0,wordplay,age
tweet32696,0,0.0,unmasking,substance use
tweet32697,0,0.0,embarrassment,self-deprecating
tweet32698,1,0.0,parody,age
tweet32699,1,0.0,absurd,professions
tweet32700,1,0.0,wordplay,professions
tweet32701,1,0.0,wordplay,family/relationships
tweet32702,0,0.0,exaggeration,self-deprecating
tweet32703,0,0.0,parody,professions
tweet32704,0,0.0,reference,self-deprecating
tweet32705,1,0.0,parody,body shaming
tweet32706,0,0.0,wordplay,body shaming
tweet32707,0,0.0,wordplay,self-deprecating
tweet32708,0,0.0,irony,family/relationships
tweet32709,1,0.0,irony,self-deprecating
tweet32710,0,0.0,absurd,self-deprecating
tweet32711,0,0.0,parody,professions
tweet32712,0,0.0,reference,self-deprecating
tweet32713,1,0.0,irony,age
tweet32714,0,0.0,analogy,substance use
tweet32715,0,0.0,reference,self-deprecating
tweet32716,1,0.0,embarrassment,body shaming
tweet32717,0,0.0,wordplay,lgbt
tweet32718,0,0.0,parody,self-deprecating
tweet32719,0,0.0,absurd,professions
tweet32720,1,0.0,reference,self-deprecating
tweet32721,0,0.0,stereotype,age
